"date","locality","state","location_detail","online","type","title","macroevent","actors","organizations","participants","claims","valence","issues","size_text","size_low","size_high","size_mean","size_cat","arrests","arrests_any","injuries_crowd","injuries_crowd_any","injuries_police","injuries_police_any","property_damage","property_damage_any","chemical_agents","participant_measures","police_measures","participant_deaths","police_deaths","source_1","source_2","source_3","source_4","source_5","source_6","source_7","source_8","source_9","source_10","source_11","source_12","source_13","source_14","source_15","source_16","source_17","source_18","source_19","source_20","source_21","source_22","source_23","source_24","source_25","source_26","source_27","source_28","source_29","source_30","notes","lat","lon","resolved_locality","resolved_county","resolved_state","fips_code"
2019-09-20,"Anchorage","AK","Cuddy Family Midtown Park",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","about 300",300,300,300,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.ktoo.org/2019/09/23/these-anchorage-students-skipped-school-to-attend-a-climate-protest-heres-why-in-their-own-words/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"201 E 40th Avenue","61.218056","-149.900278","Anchorage","Anchorage","AK","02020"
2019-09-20,"Cordova","AK","601 First Street; Cordova Center",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.542409","-145.752541","Cordova","Valdez-Cordova","AK","02261"
2019-09-20,"Cordova","AK","601 First Street; Cordova Center",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.542409","-145.752541","Cordova","Valdez-Cordova","AK","02261"
2019-09-20,"Fairbanks","AK","3800 Geist Rd; West Valley Track Field",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 300",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","http://www.newsminer.com/news/local_news/hundreds-in-fairbanks-strike-to-demand-action-against-climate-change/article_6ce0b15a-dc2f-11e9-b977-df242dbb0769.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.837778","-147.716389","Fairbanks","Fairbanks North Star","AK","02090"
2019-09-20,"Fairbanks","AK","3800 Geist Rd; West Valley Track Field",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 300",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","http://www.newsminer.com/news/local_news/hundreds-in-fairbanks-strike-to-demand-action-against-climate-change/article_6ce0b15a-dc2f-11e9-b977-df242dbb0769.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.837778","-147.716389","Fairbanks","Fairbanks North Star","AK","02090"
2019-09-20,"Fairbanks","AK","3800 Geist Rd; West Valley Track Field",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 300",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","http://www.newsminer.com/news/local_news/hundreds-in-fairbanks-strike-to-demand-action-against-climate-change/article_6ce0b15a-dc2f-11e9-b977-df242dbb0769.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.837778","-147.716389","Fairbanks","Fairbanks North Star","AK","02090"
2019-09-20,"Homer","AK","WKFL Gazebo; 564 E Pioneer Ave",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.6425","-151.548333","Homer","Kenai Peninsula Borough","AK","02122"
2019-09-20,"Homer","AK","WKFL Gazebo; 564 E Pioneer Ave",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.6425","-151.548333","Homer","Kenai Peninsula Borough","AK","02122"
2019-09-20,"Juneau","AK","State Office Building; Governor's mansion",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","about 50",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.juneauempire.com/news/50-protesters-march-in-juneau-as-part-of-global-climate-strike/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 4th Street","58.301944","-134.419722","Juneau","Juneau","AK","02110"
2019-09-20,"Juneau","AK","State Office Building; Governor's mansion",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","about 50",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.juneauempire.com/news/50-protesters-march-in-juneau-as-part-of-global-climate-strike/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 4th Street","58.301944","-134.419722","Juneau","Juneau","AK","02110"
2019-09-20,"Juneau","AK","State Office Building; Governor's mansion",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","about 50",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.juneauempire.com/news/50-protesters-march-in-juneau-as-part-of-global-climate-strike/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 4th Street","58.301944","-134.419722","Juneau","Juneau","AK","02110"
2019-09-20,"Ketchikan","AK","In front of town hall; 334 Front St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.342222","-131.646111","Ketchikan","Ketchikan Gateway","AK","02130"
2019-09-20,"Ketchikan","AK","In front of town hall; 334 Front St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.342222","-131.646111","Ketchikan","Ketchikan Gateway","AK","02130"
2019-09-20,"Kodiak","AK","outside post office",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.jweekly.com/2019/09/20/at-s-f-climate-march-shofar-blown-to-mark-the-end-of-the-age-of-fossil-fuels/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.79","-152.407222","Kodiak","Kodiak Island","AK","02150"
2019-09-20,"Kodiak","AK","outside post office",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.jweekly.com/2019/09/20/at-s-f-climate-march-shofar-blown-to-mark-the-end-of-the-age-of-fossil-fuels/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.79","-152.407222","Kodiak","Kodiak Island","AK","02150"
2019-09-20,"Kodiak","AK","outside post office",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.jweekly.com/2019/09/20/at-s-f-climate-march-shofar-blown-to-mark-the-end-of-the-age-of-fossil-fuels/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.79","-152.407222","Kodiak","Kodiak Island","AK","02150"
2019-09-20,"Palmer","AK","Palmer High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 E Palmer Moose Dr","61.599415","-149.114633","Palmer","Matanuska-Susitna","AK","02170"
2019-09-20,"Palmer","AK","Palmer High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 E Palmer Moose Dr","61.599415","-149.114633","Palmer","Matanuska-Susitna","AK","02170"
2019-09-20,"Palmer","AK","Palmer Ball Field",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720 S Gulkana Street","61.599415","-149.114633","Palmer","Matanuska-Susitna","AK","02170"
2019-09-20,"Palmer","AK","Palmer Ball Field",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720 S Gulkana Street","61.599415","-149.114633","Palmer","Matanuska-Susitna","AK","02170"
2019-09-20,"Seward","AK","K.M. Rae Building Parking Lot",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125 3rd Avenue","60.104167","-149.442222","Seward","Kenai Peninsula Borough","AK","02122"
2019-09-20,"Seward","AK","K.M. Rae Building Parking Lot",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125 3rd Avenue","60.104167","-149.442222","Seward","Kenai Peninsula Borough","AK","02122"
2019-09-20,"Soldotna","AK","Soldotna Creek Park",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251 States Ave","60.487778","-151.058333","Soldotna","Kenai Peninsula Borough","AK","02122"
2019-09-20,"Soldotna","AK","Soldotna Creek Park",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251 States Ave","60.487778","-151.058333","Soldotna","Kenai Peninsula Borough","AK","02122"
2019-09-20,"Utiqiagvik","AK","North Slope Borough Main Building",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71.290556","-156.788611","Utqiagvik","North Slope","AK","02185"
2019-09-20,"Utiqiagvik","AK","North Slope Borough Main Building",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71.290556","-156.788611","Utqiagvik","North Slope","AK","02185"
2019-09-20,"Valdez","AK","212 Fairbanks Drive",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.130833","-146.348333","Valdez","Valdez-Cordova","AK","02261"
2019-09-20,"Valdez","AK","212 Fairbanks Drive",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.130833","-146.348333","Valdez","Valdez-Cordova","AK","02261"
2019-09-20,"Valdez","AK","KCHU",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128 Pioneer Drive","61.130833","-146.348333","Valdez","Valdez-Cordova","AK","02261"
2019-09-20,"Valdez","AK","KCHU",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128 Pioneer Drive","61.130833","-146.348333","Valdez","Valdez-Cordova","AK","02261"
2019-09-20,"Auburn","AL","Between Thach Hall and Haley Center",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Heisman Circle","32.609857","-85.480782","Auburn","Lee County","AL","01081"
2019-09-20,"Auburn","AL","Between Thach Hall and Haley Center",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Heisman Circle","32.609857","-85.480782","Auburn","Lee County","AL","01081"
2019-09-20,"Birmingham","AL","710 20th St; North  Birmingham",0,"demonstration",NA,"20190920-climatestrike","Fridays for Future, general protesters",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 300",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/","https://www.al.com/news/2019/09/global-climate-strike-movement-reaches-alabama.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.518589","-86.810357","Birmingham","Jefferson County","AL","01073"
2019-09-20,"Birmingham","AL","710 20th St; North  Birmingham",0,"demonstration",NA,"20190920-climatestrike","Fridays for Future, general protesters",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 300",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/","https://www.al.com/news/2019/09/global-climate-strike-movement-reaches-alabama.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.518589","-86.810357","Birmingham","Jefferson County","AL","01073"
2019-09-20,"Birmingham","AL","710 20th St; North  Birmingham",0,"demonstration",NA,"20190920-climatestrike","Fridays for Future, general protesters",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 300",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/","https://www.al.com/news/2019/09/global-climate-strike-movement-reaches-alabama.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.518589","-86.810357","Birmingham","Jefferson County","AL","01073"
2019-09-20,"Birmingham","AL","710 20th St; North  Birmingham",0,"demonstration",NA,"20190920-climatestrike","Fridays for Future, general protesters",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 300",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/","https://www.al.com/news/2019/09/global-climate-strike-movement-reaches-alabama.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.518589","-86.810357","Birmingham","Jefferson County","AL","01073"
2019-09-20,"East Oneonta","AL","corners of Highways 231 & 75, 501 2nd Avenue",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.948154","-86.472764","Oneonta","Blount County","AL","01009"
2019-09-20,"East Oneonta","AL","corners of Highways 231 & 75, 501 2nd Avenue",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.948154","-86.472764","Oneonta","Blount County","AL","01009"
2019-09-20,"East Oneonta","AL","corners of Highways 231 & 75, 501 2nd Avenue",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.948154","-86.472764","Oneonta","Blount County","AL","01009"
2019-09-20,"Huntsville","AL","outside City Hall",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","dozens",24,24,24,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.waaytv.com/content/news/Protests-held-for-climate-change-560921411.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308 Fountain Circle","34.730369","-86.586104","Huntsville","Madison County","AL","01089"
2019-09-20,"Huntsville","AL","outside City Hall",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","dozens",24,24,24,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.waaytv.com/content/news/Protests-held-for-climate-change-560921411.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308 Fountain Circle","34.730369","-86.586104","Huntsville","Madison County","AL","01089"
2019-09-20,"Huntsville","AL","outside City Hall",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","dozens",24,24,24,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.waaytv.com/content/news/Protests-held-for-climate-change-560921411.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308 Fountain Circle","34.730369","-86.586104","Huntsville","Madison County","AL","01089"
2019-09-20,"Mobile","AL","Bienville Square in Downtown Mobile, Alabama. 150 Dauphin St Mobile AL US 36602",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.695366","-88.039891","Mobile","Mobile County","AL","01097"
2019-09-20,"Mobile","AL","Bienville Square in Downtown Mobile, Alabama. 150 Dauphin St Mobile AL US 36602",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.695366","-88.039891","Mobile","Mobile County","AL","01097"
2019-09-20,"Mobile","AL","Bienville Square in Downtown Mobile, Alabama. 150 Dauphin St Mobile AL US 36602",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.695366","-88.039891","Mobile","Mobile County","AL","01097"
2019-09-20,"Montgomery","AL","Alabama State Capitol",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.379223","-86.307737","Montgomery","Montgomery County","AL","01101"
